,photoid,uid,unickname,datetaken,dateuploaded,capturedevice,title,description,usertags,machinetags,longitude,latitude,accuracy,pageurl,downloadurl,licensename,licenseurl,serverid,farmid,secret,secretoriginal,ext,marker
568,100669,37996594423@N01,%7EC4Chaos,2004-07-21 21:42:39.0,1090471359,,I%27m+Feeling+Lucky,%3Ca+href%3D%22http%3A%2F%2Fcoolmel.typepad.com%2Fiblog%2F2004%2F07%2Fim_feeling_luck.html%22%3Ei%27m+feeling+lucky%3C%2Fa%3E%2C+so+stopped+by+at+Googleplex.+very+fluffy.,"california,google,googleplex,kosmicaperture,mountainview,selfportrait,shadow,shadows,signs",,-122.076129,37.388435,11.0,http://www.flickr.com/photos/37996594423@N01/100669/,http://farm1.staticflickr.com/1/100669_0e94e1ca37.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,0e94e1ca37,0e94e1ca37,jpg,0
569,100676,37996594423@N01,%7EC4Chaos,2004-07-21 21:44:00.0,1090471440,,%40+Googleplex,stopped+by+at+Googleplex.+very+fluffy.,"california,google,googleplex,kosmicaperture,mountainview,signs",,-122.076129,37.388435,11.0,http://www.flickr.com/photos/37996594423@N01/100676/,http://farm1.staticflickr.com/1/100676_f488f99bef.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,f488f99bef,f488f99bef,jpg,0
570,101195,35468134499@N01,matttrent,2004-07-22 01:11:20.0,1090490847,NIKON+CORPORATION+NIKON+D70,Light+Post%2C+Willow,One+of+a+series+of+photographs+taken+of+the+same+scene+at+different+exposures.+I+had+hoped+to+have+some+presentable+high+dynamic+range+photos+to+show+today%2C+but+more+experimentation+is+needed+before+I+can+produce+acceptable+results.,"beach,black+and+white,kitsilano,lightpost,logs,night,nightworks,outdoors,photo,trees,vancouver",,-123.153069,49.275714,16.0,http://www.flickr.com/photos/35468134499@N01/101195/,http://farm1.staticflickr.com/1/101195_d2f4117b1b.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,d2f4117b1b,d2f4117b1b,jpg,0
571,101352,44124367235@N01,Kevin+Lawver,2004-07-21 19:08:28.0,1090498590,EASTMAN+KODAK+COMPANY+KODAK+DX3500+DIGITAL+CAMERA,The+Windowsill+Garden+Goes+Crazy,We+have+five+baby+tomatoes%2C+an+infant+pepper%2C+and+the+vine+is+taller+than+I+am.+++I+think+it%27s+a+success%21%21+++In+sadder+garden+news%2C+I+think+our+cilantro+plant+has+gone+feral+and+I%27ll+have+to+put+it+down.+++Let%27s+all+take+a+moment+of+silence+and+mourn+him.+++He+made+many+a+meal+better.,"garden,peppers,tomato,windowsill",,,,,http://www.flickr.com/photos/44124367235@N01/101352/,http://farm1.staticflickr.com/1/101352_bcafa3363f.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,bcafa3363f,bcafa3363f,jpg,0
572,101648,48889038283@N01,izik,2004-04-23 15:53:36.0,1090507062,Minolta+Co.%2C+Ltd.+DiMAGE+A1,Aliza+with+a+crawfish,Aliza+poses+with+a+crawfish+at+Jazz+Fest+in+New+Orleans.,"aliza,crawfish,friends,jazzfest,new+orleans",,-90.081367,29.984081,13.0,http://www.flickr.com/photos/48889038283@N01/101648/,http://farm1.staticflickr.com/1/101648_0a984ae9b7.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,0a984ae9b7,0a984ae9b7,jpg,0
573,101649,44124356053@N01,robholland,2004-07-22 07:37:46.0,1090507066,OLYMPUS+OPTICAL+CO.%2CLTD+C3030Z,Foundry,Foundry+Park+Hotel%2C+Athens%2C+GA,"architecture,athens,foundry,georgia,stock",,,,,http://www.flickr.com/photos/44124356053@N01/101649/,http://farm1.staticflickr.com/1/101649_a854571b66.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,a854571b66,a854571b66,jpg,0
574,101651,48889038283@N01,izik,2004-07-22 07:37:50.0,1090507070,,Beer+can+chicken,Sean%27s+beer+can+chickens.,"beer,chicken,food,grilling,molson",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101651/,http://farm1.staticflickr.com/1/101651_a13ce133b7.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,a13ce133b7,a13ce133b7,jpg,0
575,101652,48889038283@N01,izik,2004-07-22 07:37:53.0,1090507073,,Mandi+and+Norman+in+the+kitchen,Mandi+and+Norman+prepare+dinner+at+Jennifer%27s.,"family,food,friends,kitchen,mandi,norman",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101652/,http://farm1.staticflickr.com/1/101652_d93b268849.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,d93b268849,d93b268849,jpg,0
576,101653,48889038283@N01,izik,2004-07-22 07:37:56.0,1090507076,,Jennifer+and+her+psychic,Jennifer+gets+some+timely+advice+from+a+psychic+in+New+Orleans,"friends,jennifer,new+orleans,psychic",,-90.063514,29.957834,14.0,http://www.flickr.com/photos/48889038283@N01/101653/,http://farm1.staticflickr.com/1/101653_a5da674341.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,a5da674341,a5da674341,jpg,0
577,101658,48889038283@N01,izik,2004-07-22 07:46:16.0,1090507576,,Megan+and+Margaret+at+Jennifer%27s,Megan+and+Margaret+in+Jennifer%27s+dining+room.,"friends,jennifer%27s,margaret,megan",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101658/,http://farm1.staticflickr.com/1/101658_8e53c06a36.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,8e53c06a36,8e53c06a36,jpg,0
578,101659,48889038283@N01,izik,2004-07-22 07:46:20.0,1090507580,,Party+scene+in+Jennifer%27s+back+yard,Long+exposure+of+a+bunch+of+people+in+Jennifer%27s+back+yard.,"friends,jennifer%27s,party",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101659/,http://farm1.staticflickr.com/1/101659_1032812ea3.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,1032812ea3,1032812ea3,jpg,0
579,101660,48889038283@N01,izik,2004-07-22 07:46:23.0,1090507583,,Norman+posing+at+Jennifer%27s,Norman+posing+in+Jennifer%27s+back+yard.,"friends,jennifer%27s,norman",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101660/,http://farm1.staticflickr.com/1/101660_4b8f7254c4.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,4b8f7254c4,4b8f7254c4,jpg,0
580,101661,48889038283@N01,izik,2004-07-22 07:46:28.0,1090507588,,Sparklers+at+Jennifer%27s,Sparklers+at+Jennifer%27s+on+the+4th+of+July.,"friends,jennifer%27s,sparklers",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101661/,http://farm1.staticflickr.com/1/101661_27e342583d.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,27e342583d,27e342583d,jpg,0
581,101662,48889038283@N01,izik,2004-07-22 07:46:31.0,1090507591,,Norman+with+antlers,Norman+with+antlers%2C+courtesy+of+Sean.,"friends,jennifer%27s,norman,sean",,-76.997251,38.896043,13.0,http://www.flickr.com/photos/48889038283@N01/101662/,http://farm1.staticflickr.com/1/101662_6171718ded.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,6171718ded,6171718ded,jpg,0
582,101919,44124372363@N01,swanksalot,2004-07-17 19:30:30.0,1090513869,OLYMPUS+OPTICAL+CO.%2CLTD+C3040Z,the+wiener+and+Still+Champion,The+Wiener%2C+Evanston+somewhere%0A%28used+by+Schmap%29,"champion,chicago,evantston,hot_dogs,indian,schmap,seth+anderson,swanksalot,weiner,wiener",,,,,http://www.flickr.com/photos/44124372363@N01/101919/,http://farm1.staticflickr.com/1/101919_50f3ae4bbf.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,50f3ae4bbf,50f3ae4bbf,jpg,0
583,101920,44124372363@N01,swanksalot,2004-07-19 21:35:33.0,1090513878,OLYMPUS+OPTICAL+CO.%2CLTD+C3040Z,millennium+abstraction,Cloud+Gate%2C+opening+night+%28underneath+the+thing%2C+which+is+currently+being+worked+on%29%0A%3Ca+href%3D%22http%3A%2F%2Fwww.chicagoarchitecture.info%2FShowBuilding%2F233.php%22%3Ewww.chicagoarchitecture.info%2FShowBuilding%2F233.php%3C%2Fa%3E+has+more+info,"abstraction,bean,chicago,cloudgate,milleniumpark,millennium+park,naturallight,seth+anderson,shineola,swanksalot",,,,,http://www.flickr.com/photos/44124372363@N01/101920/,http://farm1.staticflickr.com/1/101920_26e1dfdda9.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,26e1dfdda9,26e1dfdda9,jpg,0
584,101921,44124372363@N01,swanksalot,2004-07-19 11:03:34.0,1090513886,OLYMPUS+OPTICAL+CO.%2CLTD+C3040Z,windows+need+to+be+washed%2C+even+on+brand+new+buildings,New+CTA+building%2C+needs+new+furniture.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.b12partners.net%2Fmt%2Farchives%2F2006%2F03%2Ffraud_investigation_at_the_cta.html%22%3Efraud_investigation+at+the+CTA%3C%2Fa%3E,"architecture,chicago,climber,cta,rappel,seth+anderson,swanksalot,window_washers,windows",,,,,http://www.flickr.com/photos/44124372363@N01/101921/,http://farm1.staticflickr.com/1/101921_b635cc0b03.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,b635cc0b03,b635cc0b03,jpg,0
585,102005,44124466731@N01,purplejavatroll,2004-07-22 09:54:35.0,1090515275,,Second+shot+of+truck+mural,This+was+a+mural+on+the+side+of+a+truck+in+a+parking+lot+that+we+passed.,"art,cameraphone,photo,truck,unfound",,,,,http://www.flickr.com/photos/44124466731@N01/102005/,http://farm1.staticflickr.com/1/102005_8b6d09cf84.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,8b6d09cf84,8b6d09cf84,jpg,0
586,102052,48600072393@N01,FrogProf,2004-07-19 19:30:53.0,1090516398,Canon+PowerShot+A80,Welcome+to+my+world,This+one%27s+just+pretty%2C+and+suitable+maybe+for+decorating+someone%27s+web+page.+Interestingly%2C+%22bienvenue%2C%22+which+of+course+means+welcome%2C+is+only+used+to+greet+people+in+continental+French%2C+whereas+here+in+Quebec+they+also+say+it+to+you+after+you+thank+them.,quebec2004,,-71.276518,46.781967,16.0,http://www.flickr.com/photos/48600072393@N01/102052/,http://farm1.staticflickr.com/1/102052_a53c98b188.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,a53c98b188,a53c98b188,jpg,0
587,102055,48600072393@N01,FrogProf,2004-07-19 19:27:11.0,1090516421,Canon+PowerShot+A80,Riding+hard+for+the+border,The+French-speaking+border+is+in+a+first-floor+hallway+in+the+De+Koninck+building+on+the+campus+of+the+Universite+Laval.+Is+it+just+a+coincidence+that+this+hallways+shelters+the+summer+program+for+students+of+French+during+the+summer+months%3F+Who+can+say%3F,quebec2004,,-71.276239,46.780659,16.0,http://www.flickr.com/photos/48600072393@N01/102055/,http://farm1.staticflickr.com/1/102055_8ab8f16c50.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,8ab8f16c50,8ab8f16c50,jpg,0
588,102056,48600072393@N01,FrogProf,2004-07-19 18:50:15.0,1090516438,Canon+PowerShot+A80,Cracklin%27+Rose%2C+you%27re+a+store-bought+woman,This+is+the+other+side+of+the+happy+scene+with+the+table+full+of+empty+beer+bottles+I+posted+earlier.+The+inscription+goes+something+like%2C+%22Dedicated+to+all+the+alcoholics+of+this+noble+institution%2C%22+and+it%27s+signed+by+students+from+various+schools.+I+don%27t+know+what+GML+is.,quebec2004,,-71.267945,46.781372,16.0,http://www.flickr.com/photos/48600072393@N01/102056/,http://farm1.staticflickr.com/1/102056_95c4824c4c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,95c4824c4c,95c4824c4c,jpg,0
589,102059,48600072393@N01,FrogProf,2004-07-19 19:36:48.0,1090516456,Canon+PowerShot+A80,Do+justly+and+love+mercy,People+actually+do+speak+other+languages+here%2C+besides+French+and+English%2C+and+they+are+progressive+as+well.+If+you+know+French+and+can+spell+your+way+through+the+Spanish%2C+it+gets+a+little+confusing+around+about+the+middle.,quebec2004,,-71.262838,46.779711,16.0,http://www.flickr.com/photos/48600072393@N01/102059/,http://farm1.staticflickr.com/1/102059_7da6a29108.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,7da6a29108,7da6a29108,jpg,0
590,102060,48600072393@N01,FrogProf,2004-07-19 18:40:24.0,1090516474,Canon+PowerShot+A80,This+is+for+the+%22English+Only%22+people,This+one+is+problematic+for+me.+There+are+lots+of+quotations+from+Felix+LeClerc+all+over+the+place+here%2C+and+someone+is+obviously+going+to+have+to+Google+him.+This+one+says%2C+kinda%2C+%22Let+English+keep+its+place%2C+but+let+French+have+its+own+place+back%2C+the+first+one%2C+the+one+from+the+time+of+kings+and+global+splendor.%22+The+green+alien+dude+is+saying%2C+in+both+languages%2C+%22Done+and+well+done%2C+but+God+how+shitty+life+is+sometimes.+%28I%27d+maybe+change+places+with+someone+else+just+to+be+left+alone.%29+The+closer+your+destination%2C+the+more+the+last+few+miles+cost.%22,quebec2004,,-71.274318,46.78024,16.0,http://www.flickr.com/photos/48600072393@N01/102060/,http://farm1.staticflickr.com/1/102060_74f0e627b2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,74f0e627b2,74f0e627b2,jpg,0
591,102079,48600072393@N01,FrogProf,2004-07-19 18:47:36.0,1090516803,Canon+PowerShot+A80,All+you+need+is+love,Whoever+Jeremy+is%2C+he+inspired+a+bit+of+graffiti.+%28My+students+are+gonna+LOVE+this+one%21%29,quebec2004,,-71.269758,46.781974,16.0,http://www.flickr.com/photos/48600072393@N01/102079/,http://farm1.staticflickr.com/1/102079_1a71cb4161.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,1a71cb4161,1a71cb4161,jpg,0
592,102080,48600072393@N01,FrogProf,2004-07-19 19:01:43.0,1090516820,Canon+PowerShot+A80,I%27m+a+girl-watcher...,This+is+the+first+graffito+I%27ve+seen+that+complies%2C+in+its+way%2C+with+the+Disability+Act.+What+do+you+think%2C+should+I+share+it+with+my+students%3F%0D%0A%0D%0AThe+French+goes%2C+more+or+less%2C+%22I+dream+of+having+a+blond%2Fgirlfriend+%5Bsee+note+below%5D.+I%27m+in+a+motorized+wheelchair.+I+have+all+my+intelligence.+Here%27s+my+email+address+...+I%27m+23.+If+you%27re+interested%2C+write+me.%22+The+commentator+in+blue+has+added%2C+%22Cool.+At+least+you+have+one+working+leg+left.%22+Oops%2C+I+just+got+that+one.%0D%0A%0D%0A%5BThis+is+the+note+below.+In+Quebec%2C+your+girlfriend+is+your+%22blonde%2C%22+which+is+different+from+the+standard+French+terms.+I+thought+he+just+liked+light-haired+women%2C+but+when+I+read+the+cultural+overtones+I+see+he%27s+not+that+picky.%5D,quebec2004,,-71.278417,46.784119,16.0,http://www.flickr.com/photos/48600072393@N01/102080/,http://farm1.staticflickr.com/1/102080_d63b44469b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,d63b44469b,d63b44469b,jpg,0
593,102081,48600072393@N01,FrogProf,2004-07-19 18:59:15.0,1090516839,Canon+PowerShot+A80,Love%2C+love+me%2C+do,I+wonder+if+this+is+the+same+Jeremy,quebec2004,,-71.278063,46.782187,16.0,http://www.flickr.com/photos/48600072393@N01/102081/,http://farm1.staticflickr.com/1/102081_15037a6a99.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,15037a6a99,15037a6a99,jpg,0
594,102082,48600072393@N01,FrogProf,2004-07-19 18:57:29.0,1090516857,Canon+PowerShot+A80,Quebec%2C+ich+muss+dich+lassen,Another+love+story%3F+Perhaps+a+San+Francisco+expat%3F,quebec2004,,-71.274243,46.783554,16.0,http://www.flickr.com/photos/48600072393@N01/102082/,http://farm1.staticflickr.com/1/102082_15dc720470.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,15dc720470,15dc720470,jpg,0
595,102084,48600072393@N01,FrogProf,2004-07-19 18:52:30.0,1090516879,Canon+PowerShot+A80,Just+keep+swimmin%27,This+is+part+of+a+mural+in+the+tunnel%2C+and+I%27m+putting+it+up+because+it%27s+so+purty+and+because+I+only+just+recently+saw+%22Finding+Nemo%22%21+Oh%2C+and+I+want+to+see+if+I+can+stitch+all+the+shots+I+took+of+the+mural+together+and+make+a+panorama.+Only+thing+is%2C+there%27s+evidently+a+camera+setting+for+that+and+I+didn%27t%2C+um%2C+use+it+because+I+didn%27t+think+of+it+till+I+was+halfway+through.,quebec2004,,-71.276646,46.782826,16.0,http://www.flickr.com/photos/48600072393@N01/102084/,http://farm1.staticflickr.com/1/102084_220ab1bf20.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,220ab1bf20,220ab1bf20,jpg,0
596,102109,48600072393@N01,FrogProf,2004-07-19 18:54:38.0,1090517236,Canon+PowerShot+A80,Just+say+no,A+tunnel+graffito+celebrating%2C+we+hope%2C+linguistic+diversity,quebec2004,,-71.2717,46.783583,16.0,http://www.flickr.com/photos/48600072393@N01/102109/,http://farm1.staticflickr.com/1/102109_e50882bb84.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,e50882bb84,e50882bb84,jpg,0
597,102110,48600072393@N01,FrogProf,2004-07-20 17:58:19.0,1090517253,Canon+PowerShot+A80,Uh+oh,Not+everyone+here+loves+us%2C+though+this+poster+looks+like+it%27s+mostly+against+the+war+and%2For+Bush.+I+can+get+behind+that%21+It+goes+something+like+this%3A%0D%0A%0D%0ABig+Anti-American+Fiesta%0D%0A%0D%0ABecause+the+hypocrisy+and+the+abuses+of+American+politics+harm+the+peoples+of+the+whole+world+as+well+as+its+own%2C+LET%27S+UNITE+to+FIGHT+this+dictatorship+which%2C+while+saying+it%27s+defending+liberty+and+democracy%2C+defends+above+all+its+own+economic+interests+at+the+expense+of+the+lives+of+thousands%21%21%21%0D%0A%0D%0AFestive+demonstration+against%0D%0AAmerican+imperialism%0D%0ASunday+July+4%0D%0AMeet+at+noon+at+the+lawn%0D%0AOf+the+American+consulate+%28Near+the%0D%0AChateau+Frontenac%29%0D%0A%0D%0ABring+food%2C+posters%2C+smokes+%5BI+don%27t+know+if+these+means+firework+kind+of+things%2C+cigarettes%2C+or+joints.+I%27d+like+to+go+with+joints%5D%2C+music%2C+instruments%2C+animals%2C+etc.,quebec2004,,-71.264598,46.778506,16.0,http://www.flickr.com/photos/48600072393@N01/102110/,http://farm1.staticflickr.com/1/102110_df11aeaf7a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,df11aeaf7a,df11aeaf7a,jpg,0
598,102111,48600072393@N01,FrogProf,2004-07-19 19:21:26.0,1090517271,Canon+PowerShot+A80,Vamos+a+la+playa,No+travel+restrictions+here+%28or+at+least+not+that+one%29.,quebec2004,,-71.261004,46.780953,16.0,http://www.flickr.com/photos/48600072393@N01/102111/,http://farm1.staticflickr.com/1/102111_031697c78a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,031697c78a,031697c78a,jpg,0
599,102367,44124385307@N01,deVos,2004-07-20 20:59:33.0,1090521767,Canon+EOS+300D+DIGITAL,Old+friend+returning,This+German+woman+returned+to+the+street+were+she+spend+her+holidays+in+1932...+Annemiek+made+her+feel+right+at+home+again,"2004,amsteltje,den+haag,portrait,the+hague,unfound",,,,,http://www.flickr.com/photos/44124385307@N01/102367/,http://farm1.staticflickr.com/1/102367_96ce8b46c2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,96ce8b46c2,96ce8b46c2,jpg,0
600,102500,44124367255@N01,Stef+Noble,2004-07-22 12:41:35.0,1090525295,,Pix%282%29,-------------------------------------------------------%0AThis+message+was+sent+from+a+T-Mobile+wireless+phone.,cameraphone,,,,,http://www.flickr.com/photos/44124367255@N01/102500/,http://farm1.staticflickr.com/1/102500_82568124e5.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,82568124e5,82568124e5,jpg,0
601,102509,44124367255@N01,Stef+Noble,2004-07-22 12:44:25.0,1090525465,,Pix%282%29,-------------------------------------------------------%0AThis+message+was+sent+from+a+T-Mobile+wireless+phone.,cameraphone,,,,,http://www.flickr.com/photos/44124367255@N01/102509/,http://farm1.staticflickr.com/1/102509_8d2d05027f.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,8d2d05027f,8d2d05027f,jpg,0
602,102619,35468132598@N01,inevernu,2004-07-22 13:18:44.0,1090527524,,Rain,This+was+last+week.+Not+easy+to+tell+but+it%27s+pouring+like+crazy+and+it%27s+about+an+hour+after+checking+the+weather+and+reading+%22sunny+with+passing+clouds%22.+Huhhuh.,"mont-royal,rain",,,,,http://www.flickr.com/photos/35468132598@N01/102619/,http://farm1.staticflickr.com/1/102619_0adb2e1d8f.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,0adb2e1d8f,0adb2e1d8f,jpg,0
603,102694,48889038283@N01,izik,2004-07-22 13:39:53.0,1090528793,,Sean+at+Armstrong+Park,Sean+at+Armstrong+Park+in+New+Orleans.,"friends,new+orleans,sean",,-90.067977,29.962147,14.0,http://www.flickr.com/photos/48889038283@N01/102694/,http://farm1.staticflickr.com/1/102694_1c117d313e.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,1c117d313e,1c117d313e,jpg,0
604,102960,35034358497@N01,Jill,2004-07-22 15:08:26.0,1090534106,,Grass+and+mountain+revamped,Look+what+Francois+did+to+my+photo+of+the+grass+and+the+mountain%21+I+*like*+that%21,"francois,grass,mountain",,,,,http://www.flickr.com/photos/35034358497@N01/102960/,http://farm1.staticflickr.com/1/102960_426daad3be.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,426daad3be,426daad3be,jpg,0
605,103001,35034348080@N01,nedrichards,2004-07-22 15:17:51.0,1090534671,,Feeding+the+Cats+2,Amazing+graffiti+just+outside+Southwark+Cathedral+at+London+Bridge,"cameraphone,graffiti,london",,,,,http://www.flickr.com/photos/35034348080@N01/103001/,http://farm1.staticflickr.com/1/103001_846e2389f2.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,846e2389f2,846e2389f2,jpg,0
